Tanggal,Curah_Hujan_mm,Suhu_Rata_C,Nama Provinsi,Tahun,Bulan
2022-05-26,0.1,20.3,Aceh,2022,Mei
2022-05-27,0.3,19.7,Aceh,2022,Mei
2022-05-28,3.0,19.3,Aceh,2022,Mei
2022-05-29,1.2,19.5,Aceh,2022,Mei
2022-05-30,0.3,19.7,Aceh,2022,Mei
2022-05-31,1.2,19.6,Aceh,2022,Mei
2022-06-01,0.8,19.6,Aceh,2022,Juni
2022-06-02,0.8,20.1,Aceh,2022,Juni
2022-06-03,0.6,19.8,Aceh,2022,Juni
2022-06-04,0.3,20.1,Aceh,2022,Juni
2022-06-05,16.9,19.6,Aceh,2022,Juni
2022-06-06,4.8,19.5,Aceh,2022,Juni
2022-06-07,0.4,20.0,Aceh,2022,Juni
2022-06-08,5.5,19.2,Aceh,2022,Juni
2022-06-09,4.1,20.1,Aceh,2022,Juni
2022-06-10,14.7,18.5,Aceh,2022,Juni
2022-06-11,2.7,18.4,Aceh,2022,Juni
2022-06-12,7.6,17.8,Aceh,2022,Juni
2022-06-13,3.2,19.0,Aceh,2022,Juni
2022-06-14,11.8,19.1,Aceh,2022,Juni
2022-06-15,10.9,19.0,Aceh,2022,Juni
2022-06-16,5.7,19.7,Aceh,2022,Juni
2022-06-17,4.7,19.2,Aceh,2022,Juni
2022-06-18,5.5,18.7,Aceh,2022,Juni
2022-06-19,2.0,18.8,Aceh,2022,Juni
2022-06-20,19.3,18.8,Aceh,2022,Juni
2022-06-21,10.9,18.7,Aceh,2022,Juni
2022-06-22,5.1,18.3,Aceh,2022,Juni
2022-06-23,11.6,18.2,Aceh,2022,Juni
2022-06-24,2.3,18.9,Aceh,2022,Juni
2022-06-25,0.6,20.2,Aceh,2022,Juni
2022-06-26,1.3,19.6,Aceh,2022,Juni
2022-06-27,9.6,19.7,Aceh,2022,Juni
2022-06-28,5.9,19.2,Aceh,2022,Juni
2022-06-29,0.4,19.2,Aceh,2022,Juni
2022-06-30,0.8,19.9,Aceh,2022,Juni
2022-07-01,9.8,19.6,Aceh,2022,Juli
2022-07-02,1.6,20.2,Aceh,2022,Juli
2022-07-03,0.2,19.8,Aceh,2022,Juli
2022-07-04,3.1,19.7,Aceh,2022,Juli
2022-07-05,0.1,20.4,Aceh,2022,Juli
2022-07-06,0.1,20.2,Aceh,2022,Juli
2022-07-07,0.0,19.4,Aceh,2022,Juli
2022-07-08,0.1,19.3,Aceh,2022,Juli
2022-07-09,0.5,19.7,Aceh,2022,Juli
2022-07-10,0.0,20.4,Aceh,2022,Juli
2022-07-11,0.1,19.6,Aceh,2022,Juli
2022-07-12,5.5,19.7,Aceh,2022,Juli
2022-07-13,0.0,20.4,Aceh,2022,Juli
2022-07-14,0.4,19.9,Aceh,2022,Juli
2022-07-15,0.2,19.5,Aceh,2022,Juli
2022-07-16,2.3,19.5,Aceh,2022,Juli
2022-07-17,0.0,19.7,Aceh,2022,Juli
2022-07-18,0.0,20.2,Aceh,2022,Juli
2022-07-19,0.0,19.4,Aceh,2022,Juli
2022-07-20,0.3,19.1,Aceh,2022,Juli
2022-07-21,8.3,18.8,Aceh,2022,Juli
2022-07-22,5.4,19.3,Aceh,2022,Juli
2022-07-23,4.5,19.3,Aceh,2022,Juli
2022-07-24,13.5,19.1,Aceh,2022,Juli
2022-07-25,20.2,18.8,Aceh,2022,Juli
2022-07-26,18.2,19.0,Aceh,2022,Juli
2022-07-27,22.9,19.6,Aceh,2022,Juli
2022-07-28,5.2,19.9,Aceh,2022,Juli
2022-07-29,5.4,19.5,Aceh,2022,Juli
2022-07-30,1.0,19.7,Aceh,2022,Juli
2022-07-31,0.9,19.5,Aceh,2022,Juli
2022-08-01,0.3,19.7,Aceh,2022,Agustus
2022-08-02,3.6,19.2,Aceh,2022,Agustus
2022-08-03,5.2,19.1,Aceh,2022,Agustus
2022-08-04,3.3,18.9,Aceh,2022,Agustus
2022-08-05,0.0,19.6,Aceh,2022,Agustus
2022-08-06,4.4,19.1,Aceh,2022,Agustus
2022-08-07,0.2,20.5,Aceh,2022,Agustus
2022-08-08,0.0,19.1,Aceh,2022,Agustus
2022-08-09,0.0,19.4,Aceh,2022,Agustus
2022-08-10,0.0,19.6,Aceh,2022,Agustus
2022-08-11,0.0,20.1,Aceh,2022,Agustus
2022-08-12,0.0,20.0,Aceh,2022,Agustus
2022-08-13,0.1,19.3,Aceh,2022,Agustus
2022-08-14,1.6,19.9,Aceh,2022,Agustus
2022-08-15,5.7,19.6,Aceh,2022,Agustus
2022-08-16,0.7,20.1,Aceh,2022,Agustus
2022-08-17,0.8,19.2,Aceh,2022,Agustus
2022-08-18,3.2,19.4,Aceh,2022,Agustus
2022-08-19,4.5,19.3,Aceh,2022,Agustus
2022-08-20,8.9,19.7,Aceh,2022,Agustus
2022-08-21,2.6,19.4,Aceh,2022,Agustus
2022-08-22,1.8,19.5,Aceh,2022,Agustus
2022-08-23,9.6,19.2,Aceh,2022,Agustus
2022-08-24,18.6,18.9,Aceh,2022,Agustus
2022-08-25,33.8,18.6,Aceh,2022,Agustus
2022-08-26,10.4,19.3,Aceh,2022,Agustus
2022-08-27,7.5,19.0,Aceh,2022,Agustus
2022-08-28,7.0,19.0,Aceh,2022,Agustus
2022-08-29,12.3,18.6,Aceh,2022,Agustus
2022-08-30,6.1,18.6,Aceh,2022,Agustus
2022-08-31,1.3,19.0,Aceh,2022,Agustus
2022-09-01,4.7,18.7,Aceh,2022,September
2022-09-02,0.3,19.1,Aceh,2022,September
2022-09-03,0.7,19.4,Aceh,2022,September
2022-09-04,0.0,19.6,Aceh,2022,September
2022-09-05,0.0,19.8,Aceh,2022,September
2022-09-06,0.0,19.0,Aceh,2022,September
2022-09-07,3.0,18.5,Aceh,2022,September
2022-09-08,0.2,19.1,Aceh,2022,September
2022-09-09,0.0,19.4,Aceh,2022,September
2022-09-10,0.0,19.3,Aceh,2022,September
2022-09-11,0.3,19.5,Aceh,2022,September
2022-09-12,0.7,19.7,Aceh,2022,September
2022-09-13,0.0,19.8,Aceh,2022,September
2022-09-14,0.5,19.4,Aceh,2022,September
2022-09-15,0.5,19.1,Aceh,2022,September
2022-09-16,2.3,19.4,Aceh,2022,September
2022-09-17,3.3,19.3,Aceh,2022,September
2022-09-18,0.8,19.1,Aceh,2022,September
2022-09-19,0.1,19.4,Aceh,2022,September
2022-09-20,2.0,19.7,Aceh,2022,September
2022-09-21,4.3,19.4,Aceh,2022,September
2022-09-22,0.2,19.0,Aceh,2022,September
2022-09-23,6.2,18.8,Aceh,2022,September
2022-09-24,2.6,18.8,Aceh,2022,September
2022-09-25,2.3,19.5,Aceh,2022,September
2022-09-26,0.3,19.3,Aceh,2022,September
2022-09-27,1.1,19.4,Aceh,2022,September
2022-09-28,8.6,19.1,Aceh,2022,September
2022-09-29,3.8,19.1,Aceh,2022,September
2022-09-30,7.1,19.4,Aceh,2022,September
2022-10-01,3.0,19.0,Aceh,2022,Oktober
2022-10-02,11.8,18.7,Aceh,2022,Oktober
2022-10-03,7.2,19.0,Aceh,2022,Oktober
2022-10-04,48.2,19.1,Aceh,2022,Oktober
2022-10-05,24.7,19.2,Aceh,2022,Oktober
2022-10-06,11.3,19.4,Aceh,2022,Oktober
2022-10-07,10.6,18.9,Aceh,2022,Oktober
2022-10-08,2.0,18.9,Aceh,2022,Oktober
2022-10-09,0.0,18.9,Aceh,2022,Oktober
2022-10-10,0.2,19.2,Aceh,2022,Oktober
2022-10-11,0.7,19.3,Aceh,2022,Oktober
2022-10-12,1.4,19.3,Aceh,2022,Oktober
2022-10-13,1.9,19.5,Aceh,2022,Oktober
2022-10-14,9.2,18.5,Aceh,2022,Oktober
2022-10-15,5.9,19.6,Aceh,2022,Oktober
2022-10-16,19.6,18.6,Aceh,2022,Oktober
2022-10-17,0.4,19.4,Aceh,2022,Oktober
2022-10-18,8.7,19.9,Aceh,2022,Oktober
2022-10-19,4.3,19.8,Aceh,2022,Oktober
2022-10-20,21.3,20.0,Aceh,2022,Oktober
2022-10-21,55.5,19.6,Aceh,2022,Oktober
2022-10-22,5.2,19.6,Aceh,2022,Oktober
2022-10-23,10.1,20.0,Aceh,2022,Oktober
2022-10-24,1.1,19.5,Aceh,2022,Oktober
2022-10-25,7.0,19.4,Aceh,2022,Oktober
2022-10-26,14.6,19.0,Aceh,2022,Oktober
2022-10-27,17.9,19.0,Aceh,2022,Oktober
2022-10-28,10.2,19.1,Aceh,2022,Oktober
2022-10-29,13.0,19.1,Aceh,2022,Oktober
2022-10-30,34.4,19.2,Aceh,2022,Oktober
2022-10-31,18.0,19.1,Aceh,2022,Oktober
2022-11-01,18.1,19.0,Aceh,2022,November
2022-11-02,16.7,19.3,Aceh,2022,November
2022-11-03,18.5,18.6,Aceh,2022,November
2022-11-04,26.0,18.6,Aceh,2022,November
2022-11-05,8.3,19.1,Aceh,2022,November
2022-11-06,2.9,19.3,Aceh,2022,November
2022-11-07,10.1,19.3,Aceh,2022,November
2022-11-08,16.0,18.7,Aceh,2022,November
2022-11-09,3.9,18.9,Aceh,2022,November
2022-11-10,12.6,18.0,Aceh,2022,November
2022-11-11,32.4,18.0,Aceh,2022,November
2022-11-12,84.8,18.9,Aceh,2022,November
2022-11-13,38.9,18.8,Aceh,2022,November
2022-11-14,13.2,18.8,Aceh,2022,November
2022-11-15,19.0,18.9,Aceh,2022,November
2022-11-16,1.5,19.4,Aceh,2022,November
2022-11-17,0.8,19.0,Aceh,2022,November
2022-11-18,1.3,18.7,Aceh,2022,November
2022-11-19,7.6,18.8,Aceh,2022,November
2022-11-20,3.5,19.1,Aceh,2022,November
2022-11-21,2.5,19.6,Aceh,2022,November
2022-11-22,1.4,19.0,Aceh,2022,November
2022-11-23,1.6,19.2,Aceh,2022,November
2022-11-24,3.2,19.2,Aceh,2022,November
2022-11-25,3.4,19.3,Aceh,2022,November
2022-11-26,0.5,19.8,Aceh,2022,November
2022-11-27,0.4,19.2,Aceh,2022,November
2022-11-28,7.2,19.6,Aceh,2022,November
2022-11-29,25.7,18.6,Aceh,2022,November
2022-11-30,26.6,18.4,Aceh,2022,November
2022-12-01,5.3,18.4,Aceh,2022,Desember
2022-12-02,15.0,18.7,Aceh,2022,Desember
2022-12-03,3.9,17.5,Aceh,2022,Desember
2022-12-04,17.0,18.0,Aceh,2022,Desember
2022-12-05,3.7,18.8,Aceh,2022,Desember
2022-12-06,44.2,18.7,Aceh,2022,Desember
2022-12-07,1.8,19.5,Aceh,2022,Desember
2022-12-08,14.4,18.6,Aceh,2022,Desember
2022-12-09,4.8,17.7,Aceh,2022,Desember
2022-12-10,16.4,17.8,Aceh,2022,Desember
2022-12-11,32.2,17.8,Aceh,2022,Desember
2022-12-12,12.6,17.9,Aceh,2022,Desember
2022-12-13,50.9,18.9,Aceh,2022,Desember
2022-12-14,40.8,18.8,Aceh,2022,Desember
2022-12-15,19.4,19.1,Aceh,2022,Desember
2022-12-16,18.6,18.9,Aceh,2022,Desember
2022-12-17,34.9,18.8,Aceh,2022,Desember
2022-12-18,14.7,17.8,Aceh,2022,Desember
2022-12-19,16.1,18.8,Aceh,2022,Desember
2022-12-20,36.8,18.4,Aceh,2022,Desember
2022-12-21,23.0,18.6,Aceh,2022,Desember
2022-12-22,6.8,18.7,Aceh,2022,Desember
2022-12-23,11.7,18.8,Aceh,2022,Desember
2022-12-24,8.5,18.5,Aceh,2022,Desember
2022-12-25,21.3,19.1,Aceh,2022,Desember
2022-12-26,1.4,19.2,Aceh,2022,Desember
2022-12-27,7.5,18.7,Aceh,2022,Desember
2022-12-28,2.5,19.3,Aceh,2022,Desember
2022-12-29,1.2,18.6,Aceh,2022,Desember
2022-12-30,0.8,18.6,Aceh,2022,Desember
2022-12-31,0.1,18.8,Aceh,2022,Desember
2023-01-01,0.3,18.8,Aceh,2023,Januari
2023-01-02,2.1,18.7,Aceh,2023,Januari
2023-01-03,1.7,18.9,Aceh,2023,Januari
2023-01-04,11.4,18.7,Aceh,2023,Januari
2023-01-05,3.2,19.0,Aceh,2023,Januari
2023-01-06,1.7,18.3,Aceh,2023,Januari
2023-01-07,4.9,18.2,Aceh,2023,Januari
2023-01-08,4.7,17.8,Aceh,2023,Januari
2023-01-09,1.9,18.6,Aceh,2023,Januari
2023-01-10,0.5,19.3,Aceh,2023,Januari
2023-01-11,0.2,19.2,Aceh,2023,Januari
2023-01-12,5.8,18.8,Aceh,2023,Januari
2023-01-13,6.6,18.6,Aceh,2023,Januari
2023-01-14,23.5,18.9,Aceh,2023,Januari
2023-01-15,14.8,18.8,Aceh,2023,Januari
2023-01-16,2.5,19.0,Aceh,2023,Januari
2023-01-17,1.0,18.0,Aceh,2023,Januari
2023-01-18,0.6,16.5,Aceh,2023,Januari
2023-01-19,6.0,17.9,Aceh,2023,Januari
2023-01-20,5.9,17.8,Aceh,2023,Januari
2023-01-21,7.8,18.2,Aceh,2023,Januari
2023-01-22,12.1,18.4,Aceh,2023,Januari
2023-01-23,3.2,18.3,Aceh,2023,Januari
2023-01-24,13.3,17.5,Aceh,2023,Januari
2023-01-25,20.1,18.6,Aceh,2023,Januari
2023-01-26,23.2,18.1,Aceh,2023,Januari
2023-01-27,4.9,18.6,Aceh,2023,Januari
2023-01-28,14.4,18.9,Aceh,2023,Januari
2023-01-29,12.9,19.1,Aceh,2023,Januari
2023-01-30,7.8,19.0,Aceh,2023,Januari
2023-01-31,9.7,18.7,Aceh,2023,Januari
2023-02-01,3.0,19.7,Aceh,2023,Februari
2023-02-02,6.1,19.6,Aceh,2023,Februari
2023-02-03,23.8,19.0,Aceh,2023,Februari
2023-02-04,20.2,18.8,Aceh,2023,Februari
2023-02-05,19.5,18.2,Aceh,2023,Februari
2023-02-06,20.4,18.9,Aceh,2023,Februari
2023-02-07,0.0,18.7,Aceh,2023,Februari
2023-02-08,7.1,19.0,Aceh,2023,Februari
2023-02-09,7.8,18.7,Aceh,2023,Februari
2023-02-10,33.0,19.0,Aceh,2023,Februari
2023-02-11,7.9,18.9,Aceh,2023,Februari
2023-02-12,4.9,18.1,Aceh,2023,Februari
2023-02-13,4.3,18.2,Aceh,2023,Februari
2023-02-14,2.2,18.7,Aceh,2023,Februari
2023-02-15,18.1,19.5,Aceh,2023,Februari
2023-02-16,5.2,18.7,Aceh,2023,Februari
2023-02-17,5.5,18.8,Aceh,2023,Februari
2023-02-18,14.9,18.7,Aceh,2023,Februari
2023-02-19,9.4,17.9,Aceh,2023,Februari
2023-02-20,3.8,18.0,Aceh,2023,Februari
2023-02-21,5.3,18.9,Aceh,2023,Februari
2023-02-22,6.2,18.9,Aceh,2023,Februari
2023-02-23,2.8,18.7,Aceh,2023,Februari
2023-02-24,1.8,19.0,Aceh,2023,Februari
2023-02-25,1.9,18.1,Aceh,2023,Februari
2023-02-26,3.8,17.8,Aceh,2023,Februari
2023-02-27,1.3,18.5,Aceh,2023,Februari
2023-02-28,4.5,17.9,Aceh,2023,Februari
2023-03-01,5.6,18.3,Aceh,2023,Maret
2023-03-02,7.4,19.0,Aceh,2023,Maret
2023-03-03,8.9,17.6,Aceh,2023,Maret
2023-03-04,0.1,18.7,Aceh,2023,Maret
2023-03-05,5.6,18.2,Aceh,2023,Maret
2023-03-06,1.3,17.8,Aceh,2023,Maret
2023-03-07,3.7,19.4,Aceh,2023,Maret
2023-03-08,3.3,19.0,Aceh,2023,Maret
2023-03-09,28.3,18.2,Aceh,2023,Maret
2023-03-10,30.8,18.5,Aceh,2023,Maret
2023-03-11,27.0,19.2,Aceh,2023,Maret
2023-03-12,11.3,19.5,Aceh,2023,Maret
2023-03-13,6.9,18.9,Aceh,2023,Maret
2023-03-14,0.0,18.2,Aceh,2023,Maret
2023-03-15,4.0,19.4,Aceh,2023,Maret
2023-03-16,4.0,19.6,Aceh,2023,Maret
2023-03-17,5.3,19.2,Aceh,2023,Maret
2023-03-18,5.2,19.1,Aceh,2023,Maret
2023-03-19,3.8,19.6,Aceh,2023,Maret
2023-03-20,3.0,19.7,Aceh,2023,Maret
2023-03-21,7.0,19.3,Aceh,2023,Maret
2023-03-22,6.9,19.4,Aceh,2023,Maret
2023-03-23,11.5,18.6,Aceh,2023,Maret
2023-03-24,18.9,18.4,Aceh,2023,Maret
2023-03-25,14.6,18.6,Aceh,2023,Maret
2023-03-26,8.4,19.0,Aceh,2023,Maret
2023-03-27,5.0,19.5,Aceh,2023,Maret
2023-03-28,8.7,19.8,Aceh,2023,Maret
2023-03-29,9.1,18.9,Aceh,2023,Maret
2023-03-30,2.8,18.1,Aceh,2023,Maret
2023-03-31,1.9,18.6,Aceh,2023,Maret
2023-04-01,3.4,18.6,Aceh,2023,April
2023-04-02,9.0,19.1,Aceh,2023,April
2023-04-03,3.8,18.6,Aceh,2023,April
2023-04-04,1.0,18.8,Aceh,2023,April
2023-04-05,0.1,18.9,Aceh,2023,April
2023-04-06,0.1,19.4,Aceh,2023,April
2023-04-07,22.1,19.3,Aceh,2023,April
2023-04-08,17.8,18.8,Aceh,2023,April
2023-04-09,18.8,18.3,Aceh,2023,April
2023-04-10,5.6,18.5,Aceh,2023,April
2023-04-11,1.0,19.3,Aceh,2023,April
2023-04-12,3.9,20.7,Aceh,2023,April
2023-04-13,8.6,19.6,Aceh,2023,April
2023-04-14,6.1,19.5,Aceh,2023,April
2023-04-15,7.7,20.0,Aceh,2023,April
2023-04-16,4.1,19.8,Aceh,2023,April
2023-04-17,0.6,20.2,Aceh,2023,April
2023-04-18,8.8,20.0,Aceh,2023,April
2023-04-19,13.8,19.7,Aceh,2023,April
2023-04-20,15.6,19.2,Aceh,2023,April
2023-04-21,0.9,19.8,Aceh,2023,April
2023-04-22,12.3,19.3,Aceh,2023,April
2023-04-23,13.5,19.0,Aceh,2023,April
2023-04-24,10.6,19.2,Aceh,2023,April
2023-04-25,3.1,19.3,Aceh,2023,April
2023-04-26,11.2,19.2,Aceh,2023,April
2023-04-27,16.1,19.1,Aceh,2023,April
2023-04-28,11.6,19.5,Aceh,2023,April
2023-04-29,13.1,19.6,Aceh,2023,April
2023-04-30,6.5,19.7,Aceh,2023,April
2023-05-01,10.0,20.1,Aceh,2023,Mei
2023-05-02,17.4,19.5,Aceh,2023,Mei
2023-05-03,13.7,19.5,Aceh,2023,Mei
2023-05-04,36.6,19.7,Aceh,2023,Mei
2023-05-05,19.0,20.5,Aceh,2023,Mei
2023-05-06,19.3,19.6,Aceh,2023,Mei
2023-05-07,12.4,19.7,Aceh,2023,Mei
2023-05-08,5.7,20.4,Aceh,2023,Mei
2023-05-09,4.8,20.4,Aceh,2023,Mei
2023-05-10,0.1,20.2,Aceh,2023,Mei
2023-05-11,0.0,20.1,Aceh,2023,Mei
2023-05-12,3.9,21.1,Aceh,2023,Mei
2023-05-13,0.8,21.5,Aceh,2023,Mei
2023-05-14,0.3,20.7,Aceh,2023,Mei
2023-05-15,3.5,20.2,Aceh,2023,Mei
2023-05-16,0.5,20.2,Aceh,2023,Mei
2023-05-17,5.7,19.8,Aceh,2023,Mei
2023-05-18,0.3,20.3,Aceh,2023,Mei
2023-05-19,1.0,20.4,Aceh,2023,Mei
2023-05-20,8.2,19.9,Aceh,2023,Mei
2023-05-21,0.7,20.4,Aceh,2023,Mei
2023-05-22,1.7,20.3,Aceh,2023,Mei
2023-05-23,14.8,19.8,Aceh,2023,Mei
2023-05-24,5.7,19.6,Aceh,2023,Mei
2023-05-25,2.6,20.0,Aceh,2023,Mei
2023-05-26,9.5,19.7,Aceh,2023,Mei
2023-05-27,0.0,20.7,Aceh,2023,Mei
2023-05-28,0.0,20.2,Aceh,2023,Mei
2023-05-29,0.8,19.4,Aceh,2023,Mei
2023-05-30,0.8,19.7,Aceh,2023,Mei
2023-05-31,0.4,19.7,Aceh,2023,Mei
2023-06-01,0.6,20.0,Aceh,2023,Juni
2023-06-02,1.2,20.5,Aceh,2023,Juni
2023-06-03,1.4,20.0,Aceh,2023,Juni
2023-06-04,1.2,20.1,Aceh,2023,Juni
2023-06-05,0.0,20.5,Aceh,2023,Juni
2023-06-06,1.9,20.5,Aceh,2023,Juni
2023-06-07,0.4,20.5,Aceh,2023,Juni
2023-06-08,0.3,20.4,Aceh,2023,Juni
2023-06-09,1.1,20.2,Aceh,2023,Juni
2023-06-10,0.1,20.2,Aceh,2023,Juni
2023-06-11,0.0,20.6,Aceh,2023,Juni
2023-06-12,0.0,20.6,Aceh,2023,Juni
2023-06-13,0.4,20.4,Aceh,2023,Juni
2023-06-14,0.0,20.7,Aceh,2023,Juni
2023-06-15,0.0,19.8,Aceh,2023,Juni
2023-06-16,3.7,19.7,Aceh,2023,Juni
2023-06-17,1.3,20.1,Aceh,2023,Juni
2023-06-18,0.0,20.0,Aceh,2023,Juni
2023-06-19,0.0,19.9,Aceh,2023,Juni
2023-06-20,0.0,19.6,Aceh,2023,Juni
2023-06-21,0.0,20.0,Aceh,2023,Juni
2023-06-22,5.8,20.1,Aceh,2023,Juni
2023-06-23,1.8,20.7,Aceh,2023,Juni
2023-06-24,0.2,20.8,Aceh,2023,Juni
2023-06-25,3.0,20.4,Aceh,2023,Juni
2023-06-26,4.1,19.9,Aceh,2023,Juni
2023-06-27,11.4,19.4,Aceh,2023,Juni
2023-06-28,1.3,20.1,Aceh,2023,Juni
2023-06-29,16.5,19.5,Aceh,2023,Juni
2023-06-30,38.8,19.7,Aceh,2023,Juni
2023-07-01,11.7,19.4,Aceh,2023,Juli
2023-07-02,0.0,20.2,Aceh,2023,Juli
2023-07-03,0.0,19.7,Aceh,2023,Juli
2023-07-04,0.1,19.9,Aceh,2023,Juli
2023-07-05,0.0,19.8,Aceh,2023,Juli
2023-07-06,2.0,19.8,Aceh,2023,Juli
2023-07-07,2.9,19.6,Aceh,2023,Juli
2023-07-08,14.9,19.6,Aceh,2023,Juli
2023-07-09,7.9,19.4,Aceh,2023,Juli
2023-07-10,3.1,19.8,Aceh,2023,Juli
2023-07-11,3.2,19.8,Aceh,2023,Juli
2023-07-12,1.7,19.6,Aceh,2023,Juli
2023-07-13,5.3,19.3,Aceh,2023,Juli
2023-07-14,0.5,18.7,Aceh,2023,Juli
2023-07-15,0.0,19.5,Aceh,2023,Juli
2023-07-16,0.0,19.9,Aceh,2023,Juli
2023-07-17,1.5,19.4,Aceh,2023,Juli
2023-07-18,0.8,19.8,Aceh,2023,Juli
2023-07-19,2.1,19.8,Aceh,2023,Juli
2023-07-20,0.2,20.1,Aceh,2023,Juli
2023-07-21,0.5,20.1,Aceh,2023,Juli
2023-07-22,0.6,19.8,Aceh,2023,Juli
2023-07-23,0.7,19.5,Aceh,2023,Juli
2023-07-24,0.0,20.0,Aceh,2023,Juli
2023-07-25,0.5,20.1,Aceh,2023,Juli
2023-07-26,0.0,20.7,Aceh,2023,Juli
2023-07-27,0.0,20.4,Aceh,2023,Juli
2023-07-28,0.0,20.6,Aceh,2023,Juli
2023-07-29,0.0,20.5,Aceh,2023,Juli
2023-07-30,4.0,19.7,Aceh,2023,Juli
2023-07-31,12.6,19.9,Aceh,2023,Juli
2023-08-01,4.4,19.3,Aceh,2023,Agustus
2023-08-02,0.0,20.4,Aceh,2023,Agustus
2023-08-03,0.1,20.1,Aceh,2023,Agustus
2023-08-04,0.0,20.6,Aceh,2023,Agustus
2023-08-05,0.0,19.9,Aceh,2023,Agustus
2023-08-06,2.4,19.9,Aceh,2023,Agustus
2023-08-07,5.3,19.5,Aceh,2023,Agustus
2023-08-08,14.7,19.7,Aceh,2023,Agustus
2023-08-09,7.1,19.6,Aceh,2023,Agustus
2023-08-10,16.4,19.6,Aceh,2023,Agustus
2023-08-11,7.8,19.6,Aceh,2023,Agustus
2023-08-12,10.2,19.5,Aceh,2023,Agustus
2023-08-13,6.9,18.9,Aceh,2023,Agustus
2023-08-14,15.7,18.5,Aceh,2023,Agustus
2023-08-15,14.3,19.2,Aceh,2023,Agustus
2023-08-16,16.9,19.3,Aceh,2023,Agustus
2023-08-17,10.3,19.4,Aceh,2023,Agustus
2023-08-18,6.8,19.7,Aceh,2023,Agustus
2023-08-19,0.5,19.1,Aceh,2023,Agustus
2023-08-20,4.3,19.0,Aceh,2023,Agustus
2023-08-21,0.8,19.5,Aceh,2023,Agustus
2023-08-22,1.5,19.7,Aceh,2023,Agustus
2023-08-23,1.4,20.3,Aceh,2023,Agustus
2023-08-24,0.4,20.1,Aceh,2023,Agustus
2023-08-25,18.3,19.5,Aceh,2023,Agustus
2023-08-26,8.0,19.8,Aceh,2023,Agustus
2023-08-27,2.6,20.0,Aceh,2023,Agustus
2023-08-28,2.9,20.5,Aceh,2023,Agustus
2023-08-29,5.2,19.7,Aceh,2023,Agustus
2023-08-30,0.8,20.7,Aceh,2023,Agustus
2023-08-31,0.7,20.3,Aceh,2023,Agustus
2023-09-01,11.3,19.4,Aceh,2023,September
2023-09-02,1.1,20.3,Aceh,2023,September
2023-09-03,13.4,19.8,Aceh,2023,September
2023-09-04,25.6,19.4,Aceh,2023,September
2023-09-05,14.9,19.1,Aceh,2023,September
2023-09-06,0.1,19.8,Aceh,2023,September
2023-09-07,0.0,20.6,Aceh,2023,September
2023-09-08,0.2,20.3,Aceh,2023,September
2023-09-09,5.8,19.5,Aceh,2023,September
2023-09-10,0.5,19.5,Aceh,2023,September
2023-09-11,1.5,19.8,Aceh,2023,September
2023-09-12,0.4,20.4,Aceh,2023,September
2023-09-13,0.9,21.4,Aceh,2023,September
2023-09-14,2.2,21.0,Aceh,2023,September
2023-09-15,5.8,20.8,Aceh,2023,September
2023-09-16,12.2,20.0,Aceh,2023,September
2023-09-17,3.3,20.0,Aceh,2023,September
2023-09-18,2.2,20.1,Aceh,2023,September
2023-09-19,19.4,19.8,Aceh,2023,September
2023-09-20,21.9,18.8,Aceh,2023,September
2023-09-21,7.2,18.9,Aceh,2023,September
2023-09-22,8.5,18.7,Aceh,2023,September
2023-09-23,6.0,19.3,Aceh,2023,September
2023-09-24,1.3,19.3,Aceh,2023,September
2023-09-25,3.6,19.2,Aceh,2023,September
2023-09-26,0.3,20.2,Aceh,2023,September
2023-09-27,8.7,19.8,Aceh,2023,September
2023-09-28,0.0,19.6,Aceh,2023,September
2023-09-29,10.7,19.9,Aceh,2023,September
2023-09-30,0.8,20.6,Aceh,2023,September
2023-10-01,8.0,19.5,Aceh,2023,Oktober
2023-10-02,13.7,19.4,Aceh,2023,Oktober
2023-10-03,11.2,19.8,Aceh,2023,Oktober
2023-10-04,2.8,20.0,Aceh,2023,Oktober
2023-10-05,71.3,20.2,Aceh,2023,Oktober
2023-10-06,47.9,20.2,Aceh,2023,Oktober
2023-10-07,7.2,19.8,Aceh,2023,Oktober
2023-10-08,6.5,19.7,Aceh,2023,Oktober
2023-10-09,8.2,19.5,Aceh,2023,Oktober
2023-10-10,10.9,19.4,Aceh,2023,Oktober
2023-10-11,20.0,19.5,Aceh,2023,Oktober
2023-10-12,20.4,19.7,Aceh,2023,Oktober
2023-10-13,40.8,19.6,Aceh,2023,Oktober
2023-10-14,46.1,19.9,Aceh,2023,Oktober
2023-10-15,7.7,19.2,Aceh,2023,Oktober
2023-10-16,13.8,19.6,Aceh,2023,Oktober
2023-10-17,20.9,19.6,Aceh,2023,Oktober
2023-10-18,12.9,19.5,Aceh,2023,Oktober
2023-10-19,14.2,19.6,Aceh,2023,Oktober
2023-10-20,6.1,19.3,Aceh,2023,Oktober
2023-10-21,1.2,19.5,Aceh,2023,Oktober
2023-10-22,19.3,19.4,Aceh,2023,Oktober
2023-10-23,4.7,19.2,Aceh,2023,Oktober
2023-10-24,14.8,18.9,Aceh,2023,Oktober
2023-10-25,3.8,18.6,Aceh,2023,Oktober
2023-10-26,25.2,19.1,Aceh,2023,Oktober
2023-10-27,27.0,19.1,Aceh,2023,Oktober
2023-10-28,20.9,18.6,Aceh,2023,Oktober
